elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s
65.15030951600056,100.0,100.0,0.13110551613641566,active,0,1190,100.0,1821489180,64000000,mcu,1189,0.3000005424726661,2.8336416358468985e-06,0.29998199999999997,0.300049
65.65191064099781,100.0,100.0,0.13110551613641566,active,0,1190,100.0,1821489180,64000000,mcu,1189,0.3000005424726661,2.8336416358468985e-06,0.29998199999999997,0.300049
66.15310722298454,100.0,100.0,0.13110551613641566,active,0,1193,100.0,1879089628,64000000,mcu,1192,0.3000005453020134,2.833102754492453e-06,0.29998199999999997,0.300049
66.65451609500451,100.0,100.0,0.13110551613641566,active,0,1193,100.0,1879089628,64000000,mcu,1192,0.3000005453020134,2.833102754492453e-06,0.29998199999999997,0.300049
67.15564466296928,100.0,100.0,0.13110551613641566,active,0,1196,100.0,1936689961,64000000,mcu,1195,0.3000005472803347,2.8302133605405644e-06,0.29998199999999997,0.300049
67.65693587396527,100.01,100.0,0.13110551613641566,active,0,1196,100.0,1936689961,64000000,mcu,1195,0.3000005472803347,2.8302133605405644e-06,0.29998199999999997,0.300049
68.15804923902033,100.0,100.0,0.1326009002822919,active,0,1200,100.0,2013489703,64000000,mcu,1199,0.30000054295246037,2.8268842127335245e-06,0.29998199999999997,0.300049
68.65956884401385,100.01,100.0,0.1326009002822919,active,0,1200,100.0,2013489703,64000000,mcu,1199,0.30000054295246037,2.8268842127335245e-06,0.29998199999999997,0.300049
69.16083387099206,100.0,100.0,0.13226520180056459,active,0,1203,100.0,2071090057,64000000,mcu,1202,0.3000005449251248,2.8243171016901636e-06,0.29998199999999997,0.300049
69.66214678599499,100.0,100.0,0.13226520180056459,active,0,1203,100.0,2071090057,64000000,mcu,1202,0.3000005449251248,2.8243171016901636e-06,0.29998199999999997,0.300049
70.16333675500937,100.0,100.0,0.13044937819485772,active,0,1206,100.0,2128690168,64000000,mcu,1205,0.3000005460580913,2.82177275374964e-06,0.29998199999999997,0.300049
70.66459370299708,100.0,100.0,0.13044937819485772,active,0,1206,100.0,2128690168,64000000,mcu,1205,0.3000005460580913,2.82177275374964e-06,0.29998199999999997,0.300049
71.16553883202141,100.0,100.0,0.13044937819485772,active,0,1210,100.0,2205490282,64000000,mcu,1209,0.3000005450785773,2.817555918602898e-06,0.29998199999999997,0.300049
71.66731131897541,100.0,100.0,0.13044937819485772,active,0,1210,100.0,2205490282,64000000,mcu,1209,0.3000005450785773,2.817555918602898e-06,0.29998199999999997,0.300049
72.16836730501382,100.01,100.0,0.1155718318455787,active,0,1213,100.034,2263090540,64000000,mcu,1212,0.30000054702970297,2.81736706588549e-06,0.29998199999999997,0.300049
72.66952287399909,100.02,100.0,0.1155718318455787,active,0,1213,100.034,2263090540,64000000,mcu,1212,0.30000054702970297,2.81736706588549e-06,0.29998199999999997,0.300049
73.17044650198659,100.01,100.0,0.13403524834058136,active,0,1216,100.0,2320690893,64000000,mcu,1215,0.3000005489711934,2.8142547513959254e-06,0.29998199999999997,0.300049
73.67191801400622,100.0,100.0,0.13403524834058136,active,0,1216,100.0,2320690893,64000000,mcu,1215,0.3000005489711934,2.8142547513959254e-06,0.29998199999999997,0.300049
74.17270125896903,100.0,100.0,0.12947280079346915,active,0,1220,100.0,2397490562,64000000,mcu,1219,0.3000005447087777,2.811600452679843e-06,0.29998199999999997,0.300049
74.67325895500835,100.0,100.0,0.12947280079346915,active,0,1220,100.0,2397490562,64000000,mcu,1219,0.3000005447087777,2.811600452679843e-06,0.29998199999999997,0.300049
75.17430348397465,100.0,100.0,0.12947280079346915,active,0,1223,100.0,2455090829,64000000,mcu,1222,0.3000005458265139,2.8102765756133394e-06,0.29998199999999997,0.300049
75.67571898497408,100.0,100.0,0.12947280079346915,active,0,1223,100.0,2455090829,64000000,mcu,1222,0.3000005458265139,2.8102765756133394e-06,0.29998199999999997,0.300049
76.17671589000383,100.0,100.0,0.12947280079346915,active,0,1226,100.0,2512691232,64000000,mcu,1225,0.30000054857142855,2.810383080867178e-06,0.29998199999999997,0.300049
76.6773152470123,100.0,100.0,0.12947280079346915,active,0,1226,100.0,2512691232,64000000,mcu,1225,0.30000054857142855,2.810383080867178e-06,0.29998199999999997,0.300049
77.17831089399988,100.0,100.0,0.12947280079346915,active,0,1230,100.0,2589490924,64000000,mcu,1229,0.30000054353132627,2.8074817329908393e-06,0.29998199999999997,0.300049
77.67987356398953,100.0,100.0,0.12947280079346915,active,0,1230,100.0,2589490924,64000000,mcu,1229,0.30000054353132627,2.8074817329908393e-06,0.29998199999999997,0.300049
78.18067591497675,100.0,100.0,0.12947280079346915,active,0,1233,100.0,2647090915,64000000,mcu,1232,0.3000005422077922,2.8062148668447183e-06,0.29998199999999997,0.300049
78.68107198097277,100.01,100.0,0.12947280079346915,active,0,1233,100.0,2647090915,64000000,mcu,1232,0.3000005422077922,2.8062148668447183e-06,0.29998199999999997,0.300049
79.18209974700585,100.01,100.0,0.11609063859006638,active,0,1236,100.034,2704691564,64000000,mcu,1235,0.300000547368421,2.8065826248763513e-06,0.29998199999999997,0.300049
79.68373179901391,100.0,100.0,0.11609063859006638,active,0,1236,100.034,2704691564,64000000,mcu,1235,0.300000547368421,2.8065826248763513e-06,0.29998199999999997,0.300049
80.18449434300419,100.0,100.0,0.12881666285191118,active,0,1240,100.0,2781491549,64000000,mcu,1239,0.30000054479418886,2.8077006873475976e-06,0.29998199999999997,0.300049
80.68508478498552,100.0,100.0,0.12881666285191118,active,0,1240,100.0,2781491549,64000000,mcu,1239,0.30000054479418886,2.8077006873475976e-06,0.29998199999999997,0.300049
81.18603933299892,100.0,100.0,0.12881666285191118,active,0,1243,100.0,2839091624,64000000,mcu,1242,0.3000005434782609,2.8167534466111882e-06,0.29998199999999997,0.300049
81.68757745897165,100.0,100.0,0.12881666285191118,active,0,1243,100.0,2839091624,64000000,mcu,1242,0.3000005434782609,2.8167534466111882e-06,0.29998199999999997,0.300049
82.1887827499886,100.0,100.0,0.12881666285191118,active,0,1246,100.0,2896691906,64000000,mcu,1245,0.30000054457831327,2.8143030985688126e-06,0.29998199999999997,0.300049
82.69054038397735,100.0,100.0,0.12881666285191118,active,0,1246,100.0,2896691906,64000000,mcu,1245,0.30000054457831327,2.8143030985688126e-06,0.29998199999999997,0.300049
83.19149436097359,100.0,100.0,0.12881666285191118,active,0,1250,100.0,2973491914,64000000,mcu,1249,0.3000005428342674,2.8179281872981967e-06,0.29998199999999997,0.300049
83.69309430697467,100.0,100.0,0.12881666285191118,active,0,1250,100.0,2973491914,64000000,mcu,1249,0.3000005428342674,2.8179281872981967e-06,0.29998199999999997,0.300049
84.19412895198911,100.0,100.0,0.12881666285191118,active,0,1253,100.0,3031091974,64000000,mcu,1252,0.3000005415335463,2.8166608739616834e-06,0.29998199999999997,0.300049
84.695530935016,100.0,100.0,0.12881666285191118,active,0,1253,100.0,3031091974,64000000,mcu,1252,0.3000005415335463,2.8166608739616834e-06,0.29998199999999997,0.300049
85.19638571498217,100.01,100.0,0.12881666285191118,active,0,1256,100.0,3088692223,64000000,mcu,1256,0.30000054458598724,2.8139641531734274e-06,0.29998199999999997,0.300049
85.69728144299006,100.02,100.0,0.12881666285191118,active,0,1256,100.0,3088692223,64000000,mcu,1256,0.30000054458598724,2.8139641531734274e-06,0.29998199999999997,0.300049
86.19820420001633,100.01,100.0,0.13240253299763485,active,0,1260,100.0,3165492305,64000000,mcu,1259,0.3000005409054805,2.811900751481325e-06,0.29998199999999997,0.300049
86.69863558898214,100.0,100.0,0.13240253299763485,active,0,1260,100.0,3165492305,64000000,mcu,1259,0.3000005409054805,2.811900751481325e-06,0.29998199999999997,0.300049
87.19969018199481,100.0,100.0,0.1287556267643244,active,0,1263,100.0,3223092470,64000000,mcu,1262,0.3000005419968304,2.8106197420461934e-06,0.29998199999999997,0.300049
87.70085172500694,100.0,100.0,0.1287556267643244,active,0,1263,100.0,3223092470,64000000,mcu,1262,0.3000005419968304,2.8106197420461934e-06,0.29998199999999997,0.300049
88.2018730469863,99.98,100.0,0.1403219653620203,active,0,1267,99.966,3299892785,64000000,mcu,1266,0.30000054344391786,2.807982103732157e-06,0.29998199999999997,0.300049
88.70304975099862,99.99,100.0,0.1403219653620203,active,0,1267,99.966,3299892785,64000000,mcu,1266,0.30000054344391786,2.807982103732157e-06,0.29998199999999997,0.300049
